## FlyBase Gene Groups report
## Generated: Mon Mar 27 06:43:04 2023
## Using chado datasource: dbi:Pg:dbname=fb_2023_02_reporting;host=flysql25;port=5432

## Where groups are arranged into hierarchies, note that:
## i) the member genes are only associated with the terminal subgroups
## ii) the immediate parent of any subgroup is identified in the 'Parent_FB_group_id' and 'Parent_FB_group_symbol' columns

## FB_group_id	FB_group_symbol	FB_group_name	Parent_FB_group_id	Parent_FB_group_symbol	Group_member_FB_gene_id	Group_member_FB_gene_symbol
FBgg0001648	RNAPIII	RNA POLYMERASE III	FBgg0001646	RNAP	FBgn0031657	Polr1C
FBgg0001648	RNAPIII	RNA POLYMERASE III	FBgg0001646	RNAP	FBgn0030687	Polr3A
FBgg0001648	RNAPIII	RNA POLYMERASE III	FBgg0001646	RNAP	FBgn0030801	Polr3I
FBgg0001648	RNAPIII	RNA POLYMERASE III	FBgg0001646	RNAP	FBgn0036188	Polr3H
FBgg0001648	RNAPIII	RNA POLYMERASE III	FBgg0001646	RNAP	FBgn0028402	Polr3E
FBgg0001648	RNAPIII	RNA POLYMERASE III	FBgg0001646	RNAP	FBgn0053051	Polr3G
FBgg0001648	RNAPIII	RNA POLYMERASE III	FBgg0001646	RNAP	FBgn0262954	Polr2K
FBgg0001648	RNAPIII	RNA POLYMERASE III	FBgg0001646	RNAP	FBgn0003275	Polr2F
FBgg0001648	RNAPIII	RNA POLYMERASE III	FBgg0001646	RNAP	FBgn0061362	Polr3K
FBgg0001648	RNAPIII	RNA POLYMERASE III	FBgg0001646	RNAP	FBgn0036775	Polr3D
FBgg0000052	ESCRT-0	ESCRT-0 COMPLEX	FBgg0000215	ESCRT	FBgn0027363	Stam
FBgg0000052	ESCRT-0	ESCRT-0 COMPLEX	FBgg0000215	ESCRT	FBgn0031450	Hrs
FBgg0001353	O-GH	O-GLYCOSYL HYDROLASES	FBgg0000832	GH		
FBgg0001813	ESCRT-IB	ESCRT-I COMPLEX VPS37B VARIANT	FBgg0000101	ESCRT-I	FBgn0036666	TSG101
FBgg0001813	ESCRT-IB	ESCRT-I COMPLEX VPS37B VARIANT	FBgg0000101	ESCRT-I	FBgn0037299	Vps37B
FBgg0001813	ESCRT-IB	ESCRT-I COMPLEX VPS37B VARIANT	FBgg0000101	ESCRT-I	FBgn0021814	Vps28
FBgg0001813	ESCRT-IB	ESCRT-I COMPLEX VPS37B VARIANT	FBgg0000101	ESCRT-I	FBgn0030894	Mvb12
FBgg0000531	TM9SF	NONASPANINS			FBgn0035622	TM9SF3
FBgg0000531	TM9SF	NONASPANINS			FBgn0032880	TM9SF2
FBgg0000531	TM9SF	NONASPANINS			FBgn0028541	TM9SF4
FBgg0001819	NOC	NUCLEOLAR COMPLEX ASSOCIATED FAMILY			FBgn0037489	Noc3
FBgg0001819	NOC	NUCLEOLAR COMPLEX ASSOCIATED FAMILY			FBgn0036124	Noc1
FBgg0001819	NOC	NUCLEOLAR COMPLEX ASSOCIATED FAMILY			FBgn0032925	Noc2
FBgg0000998	OXRCHNH	CH-NH GROUP OXIDOREDUCTASES	FBgg0000923	OXR		
FBgg0001230	ATGAE	ATG8/12 ACTIVATING ENZYMES	FBgg0000193	E1	FBgn0034366	Atg7
FBgg0001706	SRX	SULFIREDOXINS	FBgg0001009	OXRS	FBgn0030876	Srx
FBgg0000863	GH27	ALPHA-GALACTOSIDASES	FBgg0001353	O-GH	FBgn0032192	CG5731
FBgg0000863	GH27	ALPHA-GALACTOSIDASES	FBgg0001353	O-GH	FBgn0034117	CG7997
FBgg0000236	GCK	GERMINAL CENTER KINASES	FBgg0000238	STE20	FBgn0002938	ninaC
FBgg0000236	GCK	GERMINAL CENTER KINASES	FBgg0000238	STE20	FBgn0023083	fray
FBgg0000236	GCK	GERMINAL CENTER KINASES	FBgg0000238	STE20	FBgn0266465	GckIII
FBgg0000236	GCK	GERMINAL CENTER KINASES	FBgg0000238	STE20	FBgn0010909	msn
FBgg0000236	GCK	GERMINAL CENTER KINASES	FBgg0000238	STE20	FBgn0031030	Tao
FBgg0000236	GCK	GERMINAL CENTER KINASES	FBgg0000238	STE20	FBgn0263395	hppy
FBgg0000236	GCK	GERMINAL CENTER KINASES	FBgg0000238	STE20	FBgn0261456	hpo
FBgg0000236	GCK	GERMINAL CENTER KINASES	FBgg0000238	STE20	FBgn0035001	Slik
FBgg0000593	CAC	CALCIUM CHANNEL SUBUNITS	FBgg0000589	ICC		
FBgg0000826	CSLYA	CARBON-SULFUR LYASES	FBgg0000808	LYA	FBgn0038925	Cchl
FBgg0000826	CSLYA	CARBON-SULFUR LYASES	FBgg0000808	LYA	FBgn0037955	Kyat
FBgg0000826	CSLYA	CARBON-SULFUR LYASES	FBgg0000808	LYA	FBgn0283450	Glo1
FBgg0000826	CSLYA	CARBON-SULFUR LYASES	FBgg0000808	LYA	FBgn0000566	Cth
FBgg0001571	DLGTP	DYNAMIN-LIKE GTPASES	FBgg0001569	GTPASE	FBgn0261276	Opa1
FBgg0001571	DLGTP	DYNAMIN-LIKE GTPASES	FBgg0001569	GTPASE	FBgn0003392	shi
FBgg0001571	DLGTP	DYNAMIN-LIKE GTPASES	FBgg0001569	GTPASE	FBgn0026479	Drp1
FBgg0001367	ATRNAH	AMINOACYL-TRNA HYDROLASES	FBgg0001369	CEBH	FBgn0038107	CG17327
FBgg0001367	ATRNAH	AMINOACYL-TRNA HYDROLASES	FBgg0001369	CEBH	FBgn0038446	CG14903
FBgg0001367	ATRNAH	AMINOACYL-TRNA HYDROLASES	FBgg0001369	CEBH	FBgn0032261	CG6094
FBgg0001367	ATRNAH	AMINOACYL-TRNA HYDROLASES	FBgg0001369	CEBH	FBgn0026566	CG1307
FBgg0001232	URM1AE	URM1 ACTIVATING ENZYMES	FBgg0000193	E1	FBgn0032054	Uba4
FBgg0000993	OXRCHCHNAD	CH-CH OXIDOREDUCTASES, NAD OR NADP AS ACCEPTOR	FBgg0000992	OXRCHCH	FBgn0033883	CG16935
FBgg0000993	OXRCHCHNAD	CH-CH OXIDOREDUCTASES, NAD OR NADP AS ACCEPTOR	FBgg0000992	OXRCHCH	FBgn0086450	su(r)
FBgg0000993	OXRCHCHNAD	CH-CH OXIDOREDUCTASES, NAD OR NADP AS ACCEPTOR	FBgg0000992	OXRCHCH	FBgn0037749	CG9471
FBgg0001677	GH99	ENDO-ALPHA MANNOSIDASES	FBgg0000859	A-MAN	FBgn0031716	CG14015
FBgg0000072	ADAM	ADAM METALLOPROTEASES	FBgg0001518	M12	FBgn0039688	Kul
FBgg0000072	ADAM	ADAM METALLOPROTEASES	FBgg0001518	M12	FBgn0039734	Tace
FBgg0000072	ADAM	ADAM METALLOPROTEASES	FBgg0001518	M12	FBgn0265140	Meltrin
FBgg0000072	ADAM	ADAM METALLOPROTEASES	FBgg0001518	M12	FBgn0259984	kuz
FBgg0000072	ADAM	ADAM METALLOPROTEASES	FBgg0000475	MET	FBgn0039688	Kul
FBgg0000072	ADAM	ADAM METALLOPROTEASES	FBgg0000475	MET	FBgn0039734	Tace
FBgg0000072	ADAM	ADAM METALLOPROTEASES	FBgg0000475	MET	FBgn0265140	Meltrin
FBgg0000072	ADAM	ADAM METALLOPROTEASES	FBgg0000475	MET	FBgn0259984	kuz
FBgg0000331	RABGAP	RAB GTPASE ACTIVATING PROTEINS	FBgg0000333	RAS-SF-GAP	FBgn0038855	Tbc1d22
FBgg0000331	RABGAP	RAB GTPASE ACTIVATING PROTEINS	FBgg0000333	RAS-SF-GAP	FBgn0035879	GAPcenA
FBgg0000331	RABGAP	RAB GTPASE ACTIVATING PROTEINS	FBgg0000333	RAS-SF-GAP	FBgn0051935	Rab3GAP1
FBgg0000331	RABGAP	RAB GTPASE ACTIVATING PROTEINS	FBgg0000333	RAS-SF-GAP	FBgn0037917	wkd
FBgg0000331	RABGAP	RAB GTPASE ACTIVATING PROTEINS	FBgg0000333	RAS-SF-GAP	FBgn0035073	CG16896
FBgg0000331	RABGAP	RAB GTPASE ACTIVATING PROTEINS	FBgg0000333	RAS-SF-GAP	FBgn0034009	CG8155
FBgg0000331	RABGAP	RAB GTPASE ACTIVATING PROTEINS	FBgg0000333	RAS-SF-GAP	FBgn0032901	sky
FBgg0000331	RABGAP	RAB GTPASE ACTIVATING PROTEINS	FBgg0000333	RAS-SF-GAP	FBgn0039158	TBC1d7
FBgg0000331	RABGAP	RAB GTPASE ACTIVATING PROTEINS	FBgg0000333	RAS-SF-GAP	FBgn0040005	CG17883
FBgg0000331	RABGAP	RAB GTPASE ACTIVATING PROTEINS	FBgg0000333	RAS-SF-GAP	FBgn0032249	TBC1D16
FBgg0000331	RABGAP	RAB GTPASE ACTIVATING PROTEINS	FBgg0000333	RAS-SF-GAP	FBgn0038304	CG12241
FBgg0000331	RABGAP	RAB GTPASE ACTIVATING PROTEINS	FBgg0000333	RAS-SF-GAP	FBgn0261261	plx
FBgg0000331	RABGAP	RAB GTPASE ACTIVATING PROTEINS	FBgg0000333	RAS-SF-GAP	FBgn0031690	CG7742
FBgg0000331	RABGAP	RAB GTPASE ACTIVATING PROTEINS	FBgg0000333	RAS-SF-GAP	FBgn0029736	CG4041
FBgg0000331	RABGAP	RAB GTPASE ACTIVATING PROTEINS	FBgg0000333	RAS-SF-GAP	FBgn0262740	Evi5
FBgg0000331	RABGAP	RAB GTPASE ACTIVATING PROTEINS	FBgg0000333	RAS-SF-GAP	FBgn0035916	GAPsec
FBgg0000331	RABGAP	RAB GTPASE ACTIVATING PROTEINS	FBgg0000333	RAS-SF-GAP	FBgn0031304	TBC1D23
FBgg0000331	RABGAP	RAB GTPASE ACTIVATING PROTEINS	FBgg0000333	RAS-SF-GAP	FBgn0038401	CG5916
FBgg0000331	RABGAP	RAB GTPASE ACTIVATING PROTEINS	FBgg0000333	RAS-SF-GAP	FBgn0038129	TBC1D5
FBgg0000331	RABGAP	RAB GTPASE ACTIVATING PROTEINS	FBgg0000333	RAS-SF-GAP	FBgn0261928	CG42795
FBgg0000331	RABGAP	RAB GTPASE ACTIVATING PROTEINS	FBgg0000333	RAS-SF-GAP	FBgn0052506	tbc
FBgg0000331	RABGAP	RAB GTPASE ACTIVATING PROTEINS	FBgg0000333	RAS-SF-GAP	FBgn0037074	Tbc1d8-9
FBgg0000331	RABGAP	RAB GTPASE ACTIVATING PROTEINS	FBgg0000333	RAS-SF-GAP	FBgn0031116	CG1695
FBgg0000331	RABGAP	RAB GTPASE ACTIVATING PROTEINS	FBgg0000333	RAS-SF-GAP	FBgn0020620	RN-tre
FBgg0000331	RABGAP	RAB GTPASE ACTIVATING PROTEINS	FBgg0000333	RAS-SF-GAP	FBgn0031233	Tbc1d15-17
FBgg0001473	RNASE-III	RIBONUCLEASES III	FBgg0001480	ERNASE	FBgn0026722	drosha
FBgg0001473	RNASE-III	RIBONUCLEASES III	FBgg0001480	ERNASE	FBgn0034246	Dcr-2
FBgg0001473	RNASE-III	RIBONUCLEASES III	FBgg0001480	ERNASE	FBgn0039016	Dcr-1
FBgg0000268	PHOSASE	PHOSPHATASES	FBgg0001372	EBH		
FBgg0000577	TLNF-MIF	MITOCHONDRIAL TRANSLATION INITIATION FACTORS	FBgg0000572	TLNF-M	FBgn0039588	mIF2
FBgg0000577	TLNF-MIF	MITOCHONDRIAL TRANSLATION INITIATION FACTORS	FBgg0000572	TLNF-M	FBgn0033712	mIF3
FBgg0001821	VTD	VIRAL TEGUMENT-LIKE DEUBIQUITINASES	FBgg0001395	CYS-DUB	FBgn0036905	Vtld
FBgg0001411	C15P	PYROGLUTAMYTL-PEPTIDASES	FBgg0001399	CPEPT	FBgn0047178	CG32147
FBgg0001765	C-DRNP	C/D SMALL NUCLEOLAR RIBONUCLEOPROTEIN COMPLEX	FBgg0001761	SRNPS	FBgn0053505	U3-55K
FBgg0001765	C-DRNP	C/D SMALL NUCLEOLAR RIBONUCLEOPROTEIN COMPLEX	FBgg0001761	SRNPS	FBgn0026196	nop5
FBgg0001765	C-DRNP	C/D SMALL NUCLEOLAR RIBONUCLEOPROTEIN COMPLEX	FBgg0001761	SRNPS	FBgn0003062	Fib
FBgg0001765	C-DRNP	C/D SMALL NUCLEOLAR RIBONUCLEOPROTEIN COMPLEX	FBgg0001761	SRNPS	FBgn0038964	Nop56
FBgg0001190	LMN	LAMININS			FBgn0002526	LanA
FBgg0001190	LMN	LAMININS			FBgn0261563	wb
FBgg0001190	LMN	LAMININS			FBgn0261800	LanB1
FBgg0001190	LMN	LAMININS			FBgn0267348	LanB2
FBgg0001248	GUTF	GUANYLYLTRANSFERASES	FBgg0001243	NUTF	FBgn0283659	THG
FBgg0001248	GUTF	GUANYLYLTRANSFERASES	FBgg0001243	NUTF	FBgn0035999	CG3552
FBgg0001248	GUTF	GUANYLYLTRANSFERASES	FBgg0001243	NUTF	FBgn0037279	Gmppb
FBgg0001248	GUTF	GUANYLYLTRANSFERASES	FBgg0001243	NUTF	FBgn0030556	mRNA-cap
FBgg0000977	AARSL	AMINOACYL-TRNA SYNTHETASE-LIKE	FBgg0000810	COLIG	FBgn0029664	CG10802
FBgg0000977	AARSL	AMINOACYL-TRNA SYNTHETASE-LIKE	FBgg0000810	COLIG	FBgn0030660	CG8097
FBgg0000436	TRNA-C-LEU-CAA	CYTOSOLIC LEUCINE-CAA TRANSFER RNAS	FBgg0000403	TRNA-C-LEU	FBgn0051143	tRNA:Leu-CAA-2-3
FBgg0000436	TRNA-C-LEU-CAA	CYTOSOLIC LEUCINE-CAA TRANSFER RNAS	FBgg0000403	TRNA-C-LEU	FBgn0011909	tRNA:Leu-CAA-2-1
FBgg0000436	TRNA-C-LEU-CAA	CYTOSOLIC LEUCINE-CAA TRANSFER RNAS	FBgg0000403	TRNA-C-LEU	FBgn0011910	tRNA:Leu-CAA-1-1
FBgg0000436	TRNA-C-LEU-CAA	CYTOSOLIC LEUCINE-CAA TRANSFER RNAS	FBgg0000403	TRNA-C-LEU	FBgn0052127	tRNA:Leu-CAA-2-2
FBgg0001797	ARPC-C	ACTIN-RELATED PROTEIN 2/3 COMPLEXES				
FBgg0001104	NAGA	N-ACETYLGLUCOSAMINE-6-PHOSPHATE DEACETYLASES	FBgg0000858	CE	FBgn0031099	CG17065
FBgg0000713	ATPB	NA[+]/K[+] TRANSPORTING P-ATPASE - BETA SUBUNITS	FBgg0000700	ATP-NK	FBgn0015776	nrv1
FBgg0000713	ATPB	NA[+]/K[+] TRANSPORTING P-ATPASE - BETA SUBUNITS	FBgg0000700	ATP-NK	FBgn0032946	nrv3
FBgg0000713	ATPB	NA[+]/K[+] TRANSPORTING P-ATPASE - BETA SUBUNITS	FBgg0000700	ATP-NK	FBgn0015777	nrv2
FBgg0000713	ATPB	NA[+]/K[+] TRANSPORTING P-ATPASE - BETA SUBUNITS	FBgg0000700	ATP-NK	FBgn0038690	CG11703
FBgg0000713	ATPB	NA[+]/K[+] TRANSPORTING P-ATPASE - BETA SUBUNITS	FBgg0000700	ATP-NK	FBgn0053310	CG33310
FBgg0000713	ATPB	NA[+]/K[+] TRANSPORTING P-ATPASE - BETA SUBUNITS	FBgg0000700	ATP-NK	FBgn0038691	CG5250
FBgg0001550	RLC	RISC LOADING COMPLEXES				
FBgg0000347	TFIID	TRANSCRIPTION FACTOR II D	FBgg0000335	GTF	FBgn0285954	caz
FBgg0000347	TFIID	TRANSCRIPTION FACTOR II D	FBgg0000335	GTF	FBgn0032847	Taf13
FBgg0000347	TFIID	TRANSCRIPTION FACTOR II D	FBgg0000335	GTF	FBgn0011290	Taf12
FBgg0000347	TFIID	TRANSCRIPTION FACTOR II D	FBgg0000335	GTF	FBgn0000617	Taf9
FBgg0000347	TFIID	TRANSCRIPTION FACTOR II D	FBgg0000335	GTF	FBgn0011291	Taf11
FBgg0000347	TFIID	TRANSCRIPTION FACTOR II D	FBgg0000335	GTF	FBgn0010417	Taf6
FBgg0000347	TFIID	TRANSCRIPTION FACTOR II D	FBgg0000335	GTF	FBgn0026441	ear
FBgg0000347	TFIID	TRANSCRIPTION FACTOR II D	FBgg0000335	GTF	FBgn0010280	Taf4
FBgg0000347	TFIID	TRANSCRIPTION FACTOR II D	FBgg0000335	GTF	FBgn0026262	Taf3
FBgg0000347	TFIID	TRANSCRIPTION FACTOR II D	FBgg0000335	GTF	FBgn0026324	Taf10b
FBgg0000347	TFIID	TRANSCRIPTION FACTOR II D	FBgg0000335	GTF	FBgn0010356	Taf5
FBgg0000347	TFIID	TRANSCRIPTION FACTOR II D	FBgg0000335	GTF	FBgn0022724	Taf8
FBgg0000347	TFIID	TRANSCRIPTION FACTOR II D	FBgg0000335	GTF	FBgn0011836	Taf2
FBgg0000347	TFIID	TRANSCRIPTION FACTOR II D	FBgg0000335	GTF	FBgn0024909	Taf7
FBgg0000347	TFIID	TRANSCRIPTION FACTOR II D	FBgg0000335	GTF	FBgn0010355	Taf1
FBgg0000347	TFIID	TRANSCRIPTION FACTOR II D	FBgg0000335	GTF	FBgn0028398	Taf10
FBgg0000347	TFIID	TRANSCRIPTION FACTOR II D	FBgg0000335	GTF	FBgn0003687	Tbp
FBgg0000347	TFIID	TRANSCRIPTION FACTOR II D	FBgg0000335	GTF	FBgn0031873	Gas41
FBgg0001544	NASE	NUCLEASES	FBgg0001372	EBH		
FBgg0000089	TYRR	TYRAMINE RECEPTORS	FBgg0000178	AMR	FBgn0004514	Oct-TyrR
FBgg0000089	TYRR	TYRAMINE RECEPTORS	FBgg0000178	AMR	FBgn0038541	TyrRII
FBgg0000089	TYRR	TYRAMINE RECEPTORS	FBgg0000178	AMR	FBgn0038542	TyrR
FBgg0000623	PIG-CPX	PHOSPHATIDYLINOSITOL GLYCAN ANCHOR BIOSYNTHESIS COMPLEXES				
FBgg0000796	A4GALNACT	ALPHA-1,4-N-ACETYLGALACTOSAMINYLTRANSFERASES	FBgg0001291	GALNACT	FBgn0031491	alpha4GT1
FBgg0000796	A4GALNACT	ALPHA-1,4-N-ACETYLGALACTOSAMINYLTRANSFERASES	FBgg0001291	GALNACT	FBgn0039378	alpha4GT2
FBgg0000845	PCB	PYRUVATE CARBOXYLASES	FBgg0000813	CCLIG	FBgn0027580	PCB
FBgg0001630	NACTT-U	UNCLASSIFIED N-ACETYLTRANSFERASES	FBgg0001628	NACTT	FBgn0051248	CG31248
FBgg0001630	NACTT-U	UNCLASSIFIED N-ACETYLTRANSFERASES	FBgg0001628	NACTT	FBgn0052939	CG32939
FBgg0001630	NACTT-U	UNCLASSIFIED N-ACETYLTRANSFERASES	FBgg0001628	NACTT	FBgn0038302	CG4210
FBgg0001630	NACTT-U	UNCLASSIFIED N-ACETYLTRANSFERASES	FBgg0001628	NACTT	FBgn0037731	CG18542
FBgg0001630	NACTT-U	UNCLASSIFIED N-ACETYLTRANSFERASES	FBgg0001628	NACTT	FBgn0029737	Hgsnat
FBgg0001630	NACTT-U	UNCLASSIFIED N-ACETYLTRANSFERASES	FBgg0001628	NACTT	FBgn0027330	l(1)G0020
FBgg0001630	NACTT-U	UNCLASSIFIED N-ACETYLTRANSFERASES	FBgg0001628	NACTT	FBgn0039690	Gnpnat
FBgg0001630	NACTT-U	UNCLASSIFIED N-ACETYLTRANSFERASES	FBgg0001628	NACTT	FBgn0051493	CG31493
FBgg0001630	NACTT-U	UNCLASSIFIED N-ACETYLTRANSFERASES	FBgg0001628	NACTT	FBgn0031861	CG17375
FBgg0001790	SWR1	SWR1 COMPLEX			FBgn0020306	dom
FBgg0001790	SWR1	SWR1 COMPLEX			FBgn0040078	pont
FBgg0001790	SWR1	SWR1 COMPLEX			FBgn0040075	rept
FBgg0001790	SWR1	SWR1 COMPLEX			FBgn0025716	Bap55
FBgg0001790	SWR1	SWR1 COMPLEX			FBgn0032321	YL-1
FBgg0001790	SWR1	SWR1 COMPLEX			FBgn0039654	Brd8
FBgg0001790	SWR1	SWR1 COMPLEX			FBgn0039904	Hcf
FBgg0001790	SWR1	SWR1 COMPLEX			FBgn0034537	DMAP1
FBgg0001790	SWR1	SWR1 COMPLEX			FBgn0011741	Arp6
FBgg0001790	SWR1	SWR1 COMPLEX			FBgn0033341	MrgBP
FBgg0001790	SWR1	SWR1 COMPLEX			FBgn0031873	Gas41
FBgg0001790	SWR1	SWR1 COMPLEX			FBgn0027378	MRG15
FBgg0001510	TG	TRANSGLUTAMINASES	FBgg0001208	AAGT	FBgn0031975	Tg
FBgg0001599	MUTS	MUTS ATPASES	FBgg0001744	DDS	FBgn0036486	Msh6
FBgg0001599	MUTS	MUTS ATPASES	FBgg0001744	DDS	FBgn0015546	spel1
FBgg0000752	POU	POU HOMEOBOX TRANSCRIPTION FACTORS	FBgg0000744	HBTF	FBgn0261588	pdm3
FBgg0000752	POU	POU HOMEOBOX TRANSCRIPTION FACTORS	FBgg0000744	HBTF	FBgn0000028	acj6
FBgg0000752	POU	POU HOMEOBOX TRANSCRIPTION FACTORS	FBgg0000744	HBTF	FBgn0085424	nub
FBgg0000752	POU	POU HOMEOBOX TRANSCRIPTION FACTORS	FBgg0000744	HBTF	FBgn0086680	vvl
FBgg0000752	POU	POU HOMEOBOX TRANSCRIPTION FACTORS	FBgg0000744	HBTF	FBgn0004394	pdm2
FBgg0000872	CARBLYA	CARBOXY-LYASES	FBgg0000830	CCLYA	FBgn0020513	Paics
FBgg0000872	CARBLYA	CARBOXY-LYASES	FBgg0000830	CCLYA	FBgn0003257	r-l
FBgg0000872	CARBLYA	CARBOXY-LYASES	FBgg0000830	CCLYA	FBgn0034356	Pepck2
FBgg0000872	CARBLYA	CARBOXY-LYASES	FBgg0000830	CCLYA	FBgn0003067	Pepck1
FBgg0000872	CARBLYA	CARBOXY-LYASES	FBgg0000830	CCLYA	FBgn0050290	Ppcdc
FBgg0000872	CARBLYA	CARBOXY-LYASES	FBgg0000830	CCLYA	FBgn0019932	SamDC
FBgg0000872	CARBLYA	CARBOXY-LYASES	FBgg0000830	CCLYA	FBgn0013307	Odc1
FBgg0000872	CARBLYA	CARBOXY-LYASES	FBgg0000830	CCLYA	FBgn0259977	Tdc1
FBgg0000872	CARBLYA	CARBOXY-LYASES	FBgg0000830	CCLYA	FBgn0000153	b
FBgg0000872	CARBLYA	CARBOXY-LYASES	FBgg0000830	CCLYA	FBgn0005619	Hdc
FBgg0000872	CARBLYA	CARBOXY-LYASES	FBgg0000830	CCLYA	FBgn0004516	Gad1
FBgg0000872	CARBLYA	CARBOXY-LYASES	FBgg0000830	CCLYA	FBgn0000422	Ddc
FBgg0000872	CARBLYA	CARBOXY-LYASES	FBgg0000830	CCLYA	FBgn0050446	Tdc2
FBgg0000872	CARBLYA	CARBOXY-LYASES	FBgg0000830	CCLYA	FBgn0033428	Urod
FBgg0000872	CARBLYA	CARBOXY-LYASES	FBgg0000830	CCLYA	FBgn0000075	amd
FBgg0000872	CARBLYA	CARBOXY-LYASES	FBgg0000830	CCLYA	FBgn0030683	Mvd
FBgg0000872	CARBLYA	CARBOXY-LYASES	FBgg0000830	CCLYA	FBgn0036975	CG5618
FBgg0000872	CARBLYA	CARBOXY-LYASES	FBgg0000830	CCLYA	FBgn0035245	GC
FBgg0000872	CARBLYA	CARBOXY-LYASES	FBgg0000830	CCLYA	FBgn0031174	CG1486
FBgg0000872	CARBLYA	CARBOXY-LYASES	FBgg0000830	CCLYA	FBgn0035848	Uxs
FBgg0000872	CARBLYA	CARBOXY-LYASES	FBgg0000830	CCLYA	FBgn0013308	Odc2
FBgg0000872	CARBLYA	CARBOXY-LYASES	FBgg0000830	CCLYA	FBgn0026576	Pisd
FBgg0000903	PI3K-IA	CLASS IA PHOSPHATIDYLINOSITOL 3-KINASE COMPLEX			FBgn0015279	Pi3K92E
FBgg0000903	PI3K-IA	CLASS IA PHOSPHATIDYLINOSITOL 3-KINASE COMPLEX			FBgn0020622	Pi3K21B
FBgg0000639	LK	LIPID KINASES	FBgg0001142	KIN		
FBgg0001458	APENASE	CLASS II APURINIC OR APYRIMIDINIC ENDONUCLEASES	FBgg0001465	EDNASE	FBgn0004584	Rrp1
FBgg0001458	APENASE	CLASS II APURINIC OR APYRIMIDINIC ENDONUCLEASES	FBgg0001465	EDNASE	FBgn0026737	CG6171
FBgg0001458	APENASE	CLASS II APURINIC OR APYRIMIDINIC ENDONUCLEASES	FBgg0001465	EDNASE	FBgn0000100	RpLP0
FBgg0001584	RAD3	RAD3/XPD-LIKE DNA HELICASES	FBgg0001582	DNAHEL	FBgn0029798	Rtel1
FBgg0001584	RAD3	RAD3/XPD-LIKE DNA HELICASES	FBgg0001582	DNAHEL	FBgn0261850	Xpd
FBgg0001584	RAD3	RAD3/XPD-LIKE DNA HELICASES	FBgg0001582	DNAHEL	FBgn0026876	CG11403
FBgg0000508	WASH-C	WASP AND SCAR HOMOLOG COMPLEX			FBgn0034529	FAM21
FBgg0000508	WASH-C	WASP AND SCAR HOMOLOG COMPLEX			FBgn0030739	SWIP
FBgg0000508	WASH-C	WASP AND SCAR HOMOLOG COMPLEX			FBgn0036571	Strump
FBgg0000508	WASH-C	WASP AND SCAR HOMOLOG COMPLEX			FBgn0031979	CCDC53
FBgg0000508	WASH-C	WASP AND SCAR HOMOLOG COMPLEX			FBgn0033692	wash
FBgg0000186	MGLUR	METABOTROPIC GLUTAMATE RECEPTORS	FBgg0000180	GPCR-C	FBgn0019985	mGluR
FBgg0000186	MGLUR	METABOTROPIC GLUTAMATE RECEPTORS	FBgg0000180	GPCR-C	FBgn0050361	mtt
FBgg0000844	CCB	COA CARBOXYLASES	FBgg0000813	CCLIG	FBgn0039877	Mccc1
FBgg0000844	CCB	COA CARBOXYLASES	FBgg0000813	CCLIG	FBgn0033246	ACC
FBgg0000844	CCB	COA CARBOXYLASES	FBgg0000813	CCLIG	FBgn0042083	Mccc2
FBgg0001754	NEDD8	NEDD8 PROTEINS	FBgg0001751	UBL	FBgn0032725	Nedd8
FBgg0001740	ATRLIP	ACID TRIGLYCERIDE LIPASES	FBgg0001371	TRLIP	FBgn0032981	CG3635
FBgg0001740	ATRLIP	ACID TRIGLYCERIDE LIPASES	FBgg0001371	TRLIP	FBgn0042207	CG18530
FBgg0001740	ATRLIP	ACID TRIGLYCERIDE LIPASES	FBgg0001371	TRLIP	FBgn0265264	CG17097
FBgg0001740	ATRLIP	ACID TRIGLYCERIDE LIPASES	FBgg0001371	TRLIP	FBgn0038070	CG6753
FBgg0001740	ATRLIP	ACID TRIGLYCERIDE LIPASES	FBgg0001371	TRLIP	FBgn0032265	CG18301
FBgg0001740	ATRLIP	ACID TRIGLYCERIDE LIPASES	FBgg0001371	TRLIP	FBgn0038067	CG11598
FBgg0001740	ATRLIP	ACID TRIGLYCERIDE LIPASES	FBgg0001371	TRLIP	FBgn0032271	CG7329
FBgg0001740	ATRLIP	ACID TRIGLYCERIDE LIPASES	FBgg0001371	TRLIP	FBgn0051091	CG31091
FBgg0001740	ATRLIP	ACID TRIGLYCERIDE LIPASES	FBgg0001371	TRLIP	FBgn0036996	mag
FBgg0001740	ATRLIP	ACID TRIGLYCERIDE LIPASES	FBgg0001371	TRLIP	FBgn0024740	Lip2
FBgg0001740	ATRLIP	ACID TRIGLYCERIDE LIPASES	FBgg0001371	TRLIP	FBgn0023496	Lip1
FBgg0001740	ATRLIP	ACID TRIGLYCERIDE LIPASES	FBgg0001371	TRLIP	FBgn0043825	CG18284
FBgg0001740	ATRLIP	ACID TRIGLYCERIDE LIPASES	FBgg0001371	TRLIP	FBgn0031533	CG2772
FBgg0001740	ATRLIP	ACID TRIGLYCERIDE LIPASES	FBgg0001371	TRLIP	FBgn0034990	CG11406
FBgg0001740	ATRLIP	ACID TRIGLYCERIDE LIPASES	FBgg0001371	TRLIP	FBgn0051089	CG31089
FBgg0001740	ATRLIP	ACID TRIGLYCERIDE LIPASES	FBgg0001371	TRLIP	FBgn0033999	CG8093
